index;date;state;country;confirmed;confirmed_DR;confirmed_filtered;confirmed_filtered_DR
31812;2020-05-20;no;Indonesia;19189.0;31.492790500424093;19330.6;29.107129874850646
31813;2020-05-20;no;Iran;126949.0;55.94854535935983;127007.39999999998;55.68462557098019
31814;2020-05-20;no;Iraq;3724.0;42.70196078431374;3745.999999999999;30.842820730671257
31815;2020-05-20;no;Ireland;24315.0;421.83188405797114;24332.599999999995;329.13432835821385
31816;2020-05-20;no;Israel;16667.0;1388.0277777777783;16668.399999999998;1125.2477477476646
31817;2020-05-20;no;Italy;227364.0;306.69778980604434;227322.59999999998;350.4041840572864
31818;2020-05-20;no;Jamaica;529.0;116.22222222222224;529.3999999999999;128.0650406504058
31819;2020-05-20;no;Japan;16321.0;525.451612903226;16322.799999999996;510.6875653082609
31820;2020-05-20;no;Jordan;672.0;30.232558139534888;666.8;39.63821138211374
31821;2020-05-20;no;Kazakhstan;6969.0;62.602446483180444;7124.799999999999;21.607120152574673
31822;2020-05-20;no;Kenya;1029.0;16.547008547008556;1034.7999999999997;17.715491259795076
31823;2020-05-20;no;Korea, South;11122.0;504.6969696969699;11123.399999999998;578.329861111089
31824;2020-05-20;no;Kosovo;989.0;493.6666666666669;993.7999999999998;133.3963963963958
31825;2020-05-20;no;Kuwait;17568.0;17.76700408453206;17639.199999999997;17.529881314987914
31826;2020-05-20;no;Kyrgyzstan;1270.0;46.03703703703705;1278.3999999999999;30.320261437908446
31827;2020-05-20;no;Laos;19.0;inf;18.999999999999996;
31828;2020-05-20;no;Latvia;1016.0;289.2380952380953;1018.3999999999999;202.71999999999773
31829;2020-05-20;no;Lebanon;961.0;63.24444444444446;991.1999999999998;32.314253647587066
31830;2020-05-20;no;Lesotho;1.0;inf;1.1999999999999997;
31831;2020-05-20;no;Liberia;238.0;51.851851851851876;237.79999999999995;
31832;2020-05-20;no;Libya;69.0;33.66666666666668;68.99999999999999;
31833;2020-05-20;no;Liechtenstein;82.0;inf;81.99999999999997;
31834;2020-05-20;no;Lithuania;1577.0;104.13333333333337;1576.5999999999997;128.21857923497342
31835;2020-05-20;no;Luxembourg;3971.0;329.8888888888889;3967.3999999999996;460.37984496122095
31836;2020-05-20;no;MS Zaandam;9.0;inf;8.999999999999998;
31837;2020-05-20;no;Madagascar;371.0;13.863945578231295;374.3999999999999;13.047619047619053
31838;2020-05-20;no;Malawi;71.0;140.6666666666667;72.99999999999999;
31839;2020-05-20;no;Malaysia;7009.0;205.1764705882354;7024.799999999999;162.32403100775198
31840;2020-05-20;no;Maldives;1186.0;28.62500000000001;1184.9999999999998;36.220125786163585
31841;2020-05-20;no;Mali;931.0;31.649122807017548;924.3999999999999;40.83257918552033
31842;2020-05-20;no;Malta;584.0;43.8717948717949;581.9999999999999;57.220000000000006
31843;2020-05-20;no;Mauritania;141.0;3.922222222222224;145.2;
31844;2020-05-20;no;Mauritius;332.0;inf;332.0;inf
31845;2020-05-20;no;Mexico;56594.0;21.846805079621053;56933.399999999994;21.11491974660913
31846;2020-05-20;no;Moldova;6553.0;30.571887550200813;6516.399999999999;40.84864054806256
31847;2020-05-20;no;Monaco;97.0;inf;96.99999999999997;
31848;2020-05-20;no;Mongolia;140.0;inf;140.2;
31849;2020-05-20;no;Montenegro;324.0;inf;323.99999999999994;inf
31850;2020-05-20;no;Morocco;7133.0;77.74585635359118;7130.199999999999;75.50715307582239
31851;2020-05-20;no;Mozambique;156.0;27.0909090909091;154.59999999999997;
31852;2020-05-20;no;Namibia;16.0;inf;16.999999999999996;
31853;2020-05-20;no;Nepal;427.0;15.435897435897443;435.3999999999999;10.203273040482348
31854;2020-05-20;no;Netherlands;44447.0;289.40522875817004;44484.99999999999;257.17121300058153
31855;2020-05-20;no;New Zealand;1503.0;750.8333333333336;1502.5999999999997;1501.6000000000001
31856;2020-05-20;no;Nicaragua;254.0;1.5516739446870458;218.19999999999996;
31857;2020-05-20;no;Niger;920.0;166.2424242424243;920.7999999999998;134.42156862745077
31858;2020-05-20;no;Nigeria;6677.0;25.56839309428952;6705.999999999998;23.876158694846144
31859;2020-05-20;no;North Macedonia;1858.0;89.65853658536588;1866.5999999999997;69.44654088050314
31860;2020-05-20;no;Norway;8281.0;689.0277777777779;8289.199999999999;533.7634408602149
31861;2020-05-20;no;Oman;6043.0;17.161646586345388;6051.399999999999;19.48999660902003
31862;2020-05-20;no;Pakistan;48091.0;22.295757575757584;48217.19999999999;22.12390314073368
31863;2020-05-20;no;Panama;9977.0;78.53917662682605;9990.599999999999;74.23192771084328
31864;2020-05-20;no;Papua New Guinea;8.0;inf;7.999999999999998;
31865;2020-05-20;no;Paraguay;833.0;36.296296296296305;824.8;74.00000000000003
31866;2020-05-20;no;Peru;104020.0;21.89472139686733;103780.59999999998;25.178944005917987
31867;2020-05-20;no;Philippines;13221.0;51.53214049039101;13182.399999999998;58.574785359241055
31868;2020-05-20;no;Poland;19739.0;45.1928181108509;19730.799999999996;48.60764587525148
31869;2020-05-20;no;Portugal;29660.0;130.52623798965269;29682.59999999999;129.9820535451612
31870;2020-05-20;no;Qatar;37097.0;22.734867860187563;37160.79999999999;22.884160452558522
31871;2020-05-20;no;Romania;17387.0;98.0322886989554;17382.199999999997;99.94967092528026
31872;2020-05-20;no;Russia;308705.0;33.258408683271405;308665.19999999995;33.22044482874569
31873;2020-05-20;no;Rwanda;314.0;36.03921568627452;311.99999999999994;51.01111111111113
31874;2020-05-20;no;Saint Kitts and Nevis;15.0;inf;14.999999999999996;
31875;2020-05-20;no;Saint Lucia;18.0;inf;17.999999999999996;
31876;2020-05-20;no;Saint Vincent and the Grenadines;18.0;34.66666666666667;17.599999999999994;
31877;2020-05-20;no;San Marino;656.0;655.0000000000002;656.8;546.2777777777571
31878;2020-05-20;no;Sao Tome and Principe;251.0;99.73333333333338;249.99999999999994;
31879;2020-05-20;no;Saudi Arabia;62545.0;23.04410256410257;62507.999999999985;23.016879258234695
31880;2020-05-20;no;Senegal;2714.0;30.88235294117648;2719.1999999999994;32.46880131362888
31881;2020-05-20;no;Serbia;10833.0;160.5223880597015;10841.599999999999;128.53285543608013
31882;2020-05-20;no;Seychelles;11.0;inf;10.999999999999996;
31883;2020-05-20;no;Sierra Leone;570.0;21.215686274509807;562.8;24.15773809523807
31884;2020-05-20;no;Singapore;29364.0;56.48122755468497;29347.799999999996;59.59055876685939
31885;2020-05-20;no;Slovakia;1496.0;2990.666666666667;1498.1999999999998;831.3333333333018
31886;2020-05-20;no;Slovenia;1468.0;1467.0000000000005;1467.3999999999996;2933.8666666673344
31887;2020-05-20;no;Somalia;1573.0;25.593220338983055;1543.5999999999997;36.70081300813018
31888;2020-05-20;no;South Africa;18003.0;21.926114649681534;18179.6;18.362578080635995
31889;2020-05-20;no;South Sudan;290.0;inf;382.79999999999995;
31890;2020-05-20;no;Spain;232555.0;489.0748155953637;232811.79999999993;359.0189224026972
31891;2020-05-20;no;Sri Lanka;1028.0;56.425925925925945;1033.9999999999998;55.827838827838875
31892;2020-05-20;no;Sudan;2728.0;39.15815085158152;2912.5999999999995;13.987616099071213
31893;2020-05-20;no;Suriname;11.0;inf;10.999999999999996;
31894;2020-05-20;no;Sweden;31523.0;53.92611983711461;31535.999999999993;60.093392753342556
31895;2020-05-20;no;Switzerland;30658.0;1004.0765027322409;30654.799999999996;1265.7300275481714
31896;2020-05-20;no;Syria;58.0;inf;58.19999999999999;
31897;2020-05-20;no;Taiwan*;440.0;inf;440.19999999999993;4400.6666666656665
31898;2020-05-20;no;Tajikistan;2140.0;9.416058394160586;2141.2;9.419626926196269
31899;2020-05-20;no;Tanzania;509.0;inf;508.99999999999994;inf
31900;2020-05-20;no;Thailand;3034.0;2021.7777777777785;3034.3999999999996;1443.9999999999065
31901;2020-05-20;no;Timor-Leste;24.0;inf;23.999999999999996;
31902;2020-05-20;no;Togo;340.0;67.20000000000002;344.99999999999994;28.220338983050823
31903;2020-05-20;no;Trinidad and Tobago;116.0;inf;115.99999999999999;
31904;2020-05-20;no;Tunisia;1045.0;1044.0000000000005;1045.1999999999998;521.5666666666667
31905;2020-05-20;no;Turkey;152587.0;152.05449682380478;152568.59999999998;143.68278652253542
31906;2020-05-20;no;US;1559157.0;69.43552663292361;1560514.5999999996;68.07077606368459
31907;2020-05-20;no;Uganda;264.0;32.16666666666668;221.39999999999998;
31908;2020-05-20;no;Ukraine;19230.0;61.58740499457112;19315.199999999997;51.13198380566801
31909;2020-05-20;no;United Arab Emirates;26004.0;27.657846380007364;26009.399999999994;28.529396176414917
31910;2020-05-20;no;United Kingdom;238253.0;81.93329853256776;237985.19999999995;92.02572121022551
31911;2020-05-20;no;Uruguay;746.0;164.5185185185186;744.5999999999999;211.71428571428572
31912;2020-05-20;no;Uzbekistan;2939.0;38.67117117117118;2915.3999999999996;57.15901530272746
31913;2020-05-20;no;Venezuela;824.0;7.0906148867313945;803.3999999999999;9.276141698676907
31914;2020-05-20;no;Vietnam;324.0;inf;323.99999999999994;323.0666666666759
31915;2020-05-20;no;West Bank and Gaza;398.0;78.4666666666667;404.5999999999999;44.479400749063785
31916;2020-05-20;no;Western Sahara;6.0;inf;5.999999999999999;
31917;2020-05-20;no;Yemen;184.0;5.938271604938274;177.39999999999998;
31918;2020-05-20;no;Zambia;832.0;22.206572769953063;830.1999999999998;22.470809792843706
31919;2020-05-20;no;Zimbabwe;48.0;46.66666666666667;48.39999999999999;
31920;2020-05-21;Alberta;Canada;6768.0;259.2179487179488;6767.399999999999;231.58075601374648
31921;2020-05-21;Anguilla;United Kingdom;3.0;inf;2.9999999999999996;
31922;2020-05-21;Anhui;China;991.0;inf;990.9999999999998;3.7151209870536155e+31
31923;2020-05-21;Aruba;Netherlands;101.0;inf;100.99999999999999;
31924;2020-05-21;Australian Capital Territory;Australia;107.0;inf;106.99999999999997;
31925;2020-05-21;Beijing;China;593.0;inf;592.9999999999999;inf
31926;2020-05-21;Bermuda;United Kingdom;125.0;inf;126.19999999999996;
31927;2020-05-21;Bonaire, Sint Eustatius and Saba;Netherlands;6.0;inf;5.999999999999999;
31928;2020-05-21;British Columbia;Canada;2479.0;149.3333333333334;2483.1999999999994;162.38157894736793
31929;2020-05-21;British Virgin Islands;United Kingdom;8.0;inf;7.999999999999998;
31930;2020-05-21;Cayman Islands;United Kingdom;121.0;22.86666666666667;120.19999999999997;
31931;2020-05-21;Channel Islands;United Kingdom;558.0;371.33333333333354;557.3999999999999;795.3333333333463
31932;2020-05-21;Chongqing;China;579.0;inf;578.9999999999999;inf
31933;2020-05-21;Curacao;Netherlands;16.0;inf;16.199999999999996;
31934;2020-05-21;Diamond Princess;Canada;1.0;inf;0.9999999999999998;
31935;2020-05-21;Falkland Islands (Malvinas);United Kingdom;13.0;inf;12.999999999999998;
31936;2020-05-21;Faroe Islands;Denmark;187.0;inf;186.99999999999997;
31937;2020-05-21;French Guiana;France;249.0;15.139784946236565;248.79999999999995;
31938;2020-05-21;French Polynesia;France;60.0;inf;59.999999999999986;
31939;2020-05-21;Fujian;China;356.0;inf;355.99999999999994;inf
31940;2020-05-21;Gansu;China;139.0;inf;138.99999999999997;
31941;2020-05-21;Gibraltar;United Kingdom;151.0;74.50000000000003;149.99999999999997;
31942;2020-05-21;Grand Princess;Canada;13.0;inf;12.999999999999998;
31943;2020-05-21;Greenland;Denmark;11.0;inf;10.999999999999996;
31944;2020-05-21;Guadeloupe;France;155.0;inf;155.39999999999998;
31945;2020-05-21;Guangdong;China;1590.0;inf;1590.5999999999997;5300.888888889693
31946;2020-05-21;Guangxi;China;254.0;inf;253.99999999999994;
31947;2020-05-21;Guizhou;China;147.0;inf;146.99999999999997;
31948;2020-05-21;Hainan;China;169.0;inf;168.99999999999994;
31949;2020-05-21;Hebei;China;328.0;inf;327.9999999999999;inf
31950;2020-05-21;Heilongjiang;China;945.0;inf;944.9999999999998;3.5426733933054153e+31
31951;2020-05-21;Henan;China;1276.0;inf;1275.9999999999998;inf
31952;2020-05-21;Hong Kong;China;1055.0;inf;1058.9999999999998;528.5000000000001
31953;2020-05-21;Hubei;China;68135.0;inf;68134.99999999999;681349.3333432483
31954;2020-05-21;Hunan;China;1019.0;inf;1018.9999999999998;3.820089087595998e+31
31955;2020-05-21;Inner Mongolia;China;216.0;inf;216.39999999999998;
31956;2020-05-21;Isle of Man;United Kingdom;336.0;671.3333333333336;335.79999999999995;1677.9999999998568
31957;2020-05-21;Jiangsu;China;653.0;inf;652.9999999999999;inf
31958;2020-05-21;Jiangxi;China;937.0;inf;936.9999999999998;3.512682507436163e+31
31959;2020-05-21;Jilin;China;151.0;inf;152.39999999999998;
31960;2020-05-21;Liaoning;China;149.0;inf;148.99999999999997;
31961;2020-05-21;Macau;China;45.0;inf;44.99999999999999;
31962;2020-05-21;Manitoba;Canada;290.0;inf;290.79999999999995;
31963;2020-05-21;Martinique;France;192.0;inf;193.99999999999997;
31964;2020-05-21;Mayotte;France;1475.0;27.42857142857144;1472.3999999999996;43.64646464646466
31965;2020-05-21;Montserrat;United Kingdom;11.0;inf;10.999999999999996;
31966;2020-05-21;New Brunswick;Canada;121.0;240.66666666666677;120.59999999999998;
31967;2020-05-21;New Caledonia;France;18.0;inf;17.999999999999996;
31968;2020-05-21;New South Wales;Australia;3084.0;2054.88888888889;3083.999999999999;1622.175438596802
31969;2020-05-21;Newfoundland and Labrador;Canada;260.0;inf;259.99999999999994;
31970;2020-05-21;Ningxia;China;75.0;inf;74.99999999999999;
31971;2020-05-21;Northern Territory;Australia;29.0;inf;28.999999999999996;
31972;2020-05-21;Northwest Territories;Canada;5.0;inf;4.999999999999999;
31973;2020-05-21;Nova Scotia;Canada;1046.0;1045.0000000000005;1046.3999999999999;746.4761904762028
31974;2020-05-21;Ontario;Canada;25595.0;59.95793650793653;25638.399999999994;57.456024325351585
31975;2020-05-21;Prince Edward Island;Canada;27.0;inf;26.999999999999993;
31976;2020-05-21;Qinghai;China;18.0;inf;17.999999999999996;
31977;2020-05-21;Quebec;Canada;45504.0;69.07755521314846;45498.19999999999;69.72682522410496
31978;2020-05-21;Queensland;Australia;1058.0;inf;1058.9999999999998;1511.8095238096712
31979;2020-05-21;Reunion;France;449.0;298.22222222222234;448.5999999999999;372.8333333333281
31980;2020-05-21;Saint Barthelemy;France;6.0;inf;5.999999999999999;
31981;2020-05-21;Saint Pierre and Miquelon;France;1.0;inf;0.9999999999999998;
31982;2020-05-21;Saskatchewan;Canada;622.0;53.362318840579725;619.5999999999999;83.86301369863001
31983;2020-05-21;Shaanxi;China;308.0;inf;307.99999999999994;inf
31984;2020-05-21;Shandong;China;788.0;inf;787.9999999999999;inf
31985;2020-05-21;Shanghai;China;666.0;inf;666.5999999999999;2220.888888888384
31986;2020-05-21;Shanxi;China;198.0;inf;197.99999999999997;
31987;2020-05-21;Sichuan;China;561.0;inf;561.8;1403.4999999998802
31988;2020-05-21;Sint Maarten;Netherlands;77.0;inf;76.99999999999999;
31989;2020-05-21;South Australia;Australia;439.0;inf;438.99999999999994;inf
31990;2020-05-21;St Martin;France;40.0;79.33333333333336;39.8;
31991;2020-05-21;Tasmania;Australia;228.0;inf;227.99999999999994;
31992;2020-05-21;Tianjin;China;192.0;inf;191.99999999999997;
31993;2020-05-21;Tibet;China;1.0;inf;0.9999999999999998;
31994;2020-05-21;Turks and Caicos Islands;United Kingdom;12.0;inf;11.999999999999998;
31995;2020-05-21;Victoria;Australia;1593.0;158.23333333333338;1588.5999999999995;268.2485875706276
31996;2020-05-21;Western Australia;Australia;557.0;inf;557.5999999999999;928.3333333332984
31997;2020-05-21;Xinjiang;China;76.0;inf;75.99999999999999;
31998;2020-05-21;Yukon;Canada;11.0;inf;10.999999999999996;
31999;2020-05-21;Yunnan;China;185.0;inf;184.99999999999997;
32000;2020-05-21;Zhejiang;China;1268.0;inf;1267.9999999999998;inf
32001;2020-05-21;no;Afghanistan;8676.0;15.949169110459438;8737.599999999999;14.92758914445661
32002;2020-05-21;no;Albania;969.0;96.06666666666669;970.3999999999997;126.65789473684269
32003;2020-05-21;no;Algeria;7728.0;43.01424501424503;7735.599999999998;41.71212957850187
32004;2020-05-21;no;Andorra;762.0;1523.3333333333337;761.7999999999998;3808.000000000216
32005;2020-05-21;no;Angola;58.0;18.000000000000004;56.599999999999994;
32006;2020-05-21;no;Antigua and Barbuda;25.0;inf;24.999999999999996;
32007;2020-05-21;no;Argentina;9931.0;16.65062388591801;10004.999999999998;16.96087243094253
32008;2020-05-21;no;Armenia;5606.0;18.782300884955756;5629.5999999999985;18.17830777967064
32009;2020-05-21;no;Austria;16404.0;394.20080321285155;16399.999999999996;398.00811030007765
32010;2020-05-21;no;Azerbaijan;3749.0;31.451659451659463;3746.999999999999;30.858276643990955
32011;2020-05-21;no;Bahamas;97.0;193.3333333333334;97.39999999999998;
32012;2020-05-21;no;Bahrain;8174.0;24.500519210799595;8161.999999999998;25.517121803207676
32013;2020-05-21;no;Bangladesh;28511.0;15.805309734513282;28530.59999999999;16.66588211004441
32014;2020-05-21;no;Barbados;90.0;inf;90.39999999999998;
32015;2020-05-21;no;Belarus;33371.0;34.82018250134193;33370.399999999994;34.78527256479
32016;2020-05-21;no;Belgium;56235.0;252.2657657657658;56265.999999999985;225.69352672576144
32017;2020-05-21;no;Belize;18.0;inf;17.999999999999996;
32018;2020-05-21;no;Benin;135.0;52.66666666666668;132.99999999999997;
32019;2020-05-21;no;Bhutan;21.0;inf;21.599999999999994;
32020;2020-05-21;no;Bolivia;5187.0;13.774315391879135;5216.199999999999;15.579170643758609
32021;2020-05-21;no;Bosnia and Herzegovina;2350.0;161.12643678160927;2354.3999999999996;138.303747534516
32022;2020-05-21;no;Botswana;29.0;13.16666666666667;27.799999999999997;
32023;2020-05-21;no;Brazil;310087.0;15.244420012913812;310367.79999999993;16.064111306643202
32024;2020-05-21;no;Brunei;141.0;inf;140.99999999999997;
32025;2020-05-21;no;Bulgaria;2331.0;63.722222222222236;2332.3999999999996;68.82035928143694
32026;2020-05-21;no;Burkina Faso;812.0;100.70833333333336;808.9999999999998;223.7222222222244
32027;2020-05-21;no;Burma;199.0;65.6666666666667;198.19999999999996;
32028;2020-05-21;no;Burundi;42.0;inf;41.99999999999999;
32029;2020-05-21;no;Cabo Verde;356.0;33.01587301587303;354.5999999999999;45.012987012987075
32030;2020-05-21;no;Cambodia;123.0;244.66666666666677;122.79999999999997;
32031;2020-05-21;no;Cameroon;4288.0;10.144927536231886;4069.999999999999;17.855647891658982
32032;2020-05-21;no;Central African Republic;436.0;11.619047619047624;450.19999999999993;10.877099911582675
32033;2020-05-21;no;Chad;588.0;26.32558139534884;591.3999999999999;23.924050632911406
32034;2020-05-21;no;Chile;66169.0;15.541198033824884;67454.59999999998;14.372510446213456
32035;2020-05-21;no;Colombia;18330.0;25.30561529271208;18451.999999999996;23.789846305507023
32036;2020-05-21;no;Comoros;34.0;2.289855072463769;46.99999999999999;
32037;2020-05-21;no;Congo (Brazzaville);469.0;17.80952380952381;452.9999999999999;28.614379084967407
32038;2020-05-21;no;Congo (Kinshasa);1835.0;16.81229773462784;1832.9999999999995;17.76253838280452
32039;2020-05-21;no;Costa Rica;903.0;85.14285714285717;902.1999999999998;89.20666666666669
32040;2020-05-21;no;Cote d'Ivoire;2301.0;30.112612612612626;2278.3999999999996;46.55532359081411
32041;2020-05-21;no;Croatia;2237.0;893.7333333333336;2237.7999999999993;698.3333333333732
32042;2020-05-21;no;Cuba;1908.0;180.79365079365084;1908.3999999999996;202.0000000000005
32043;2020-05-21;no;Cyprus;923.0;368.40000000000015;923.3999999999999;438.7301587301539
32044;2020-05-21;no;Czechia;8754.0;162.75389408099693;8764.999999999998;135.5441329179651
32045;2020-05-21;no;Denmark;11182.0;161.0772946859904;11172.399999999998;178.03525641025752
32046;2020-05-21;no;Diamond Princess;712.0;inf;711.9999999999999;inf
32047;2020-05-21;no;Djibouti;2047.0;8.536130536130539;2006.5999999999995;11.402837754472555
32048;2020-05-21;no;Dominica;16.0;inf;15.999999999999996;
32049;2020-05-21;no;Dominican Republic;13657.0;61.99231950844857;13753.599999999997;39.785488335310426
32050;2020-05-21;no;Ecuador;35306.0;60.208369408369435;35279.399999999994;65.28786170612544
32051;2020-05-21;no;Egypt;15003.0;18.747421549264875;15002.999999999996;19.526416643854375
32052;2020-05-21;no;El Salvador;1640.0;22.107981220657283;1650.5999999999997;19.806641445985694
32053;2020-05-21;no;Equatorial Guinea;903.0;22.376068376068382;907.5999999999999;14.02086765513453
32054;2020-05-21;no;Eritrea;39.0;inf;38.99999999999999;
32055;2020-05-21;no;Estonia;1800.0;398.88888888888897;1802.5999999999997;256.495238095234
32056;2020-05-21;no;Eswatini;220.0;35.83333333333335;221.59999999999994;
32057;2020-05-21;no;Ethiopia;399.0;22.607843137254907;415.99999999999994;15.09043927648578
32058;2020-05-21;no;Fiji;18.0;inf;17.999999999999996;
32059;2020-05-21;no;Finland;6493.0;137.1276595744681;6487.999999999999;170.6419753086412
32060;2020-05-21;no;France;179306.0;407.59529233105553;179282.39999999997;371.34108688127384
32061;2020-05-21;no;Gabon;1567.0;47.548717948717965;1659.5999999999997;17.202930402930406
32062;2020-05-21;no;Gambia;24.0;inf;24.399999999999995;
32063;2020-05-21;no;Georgia;721.0;101.95238095238099;718.3999999999999;129.6242424242424
32064;2020-05-21;no;Germany;179021.0;287.0860820595335;178993.59999999998;263.1535812672154
32065;2020-05-21;no;Ghana;6269.0;71.80732177263971;6347.4;37.842825066339934
32066;2020-05-21;no;Greece;2853.0;438.1025641025642;2858.5999999999995;356.32500000000005
32067;2020-05-21;no;Grenada;22.0;inf;21.999999999999993;
32068;2020-05-21;no;Guatemala;2512.0;12.154793315743188;2541.3999999999996;10.950989632422246
32069;2020-05-21;no;Guinea;3067.0;28.735294117647065;3007.2;37.126320236586366
32070;2020-05-21;no;Guinea-Bissau;1109.0;30.384976525821603;1092.7999999999997;52.116504854369175
32071;2020-05-21;no;Guyana;127.0;125.66666666666671;126.19999999999997;
32072;2020-05-21;no;Haiti;734.0;6.179104477611941;707.9999999999999;9.302325581395348
32073;2020-05-21;no;Holy See;12.0;inf;11.999999999999998;
32074;2020-05-21;no;Honduras;3204.0;24.401606425702813;3213.5999999999995;20.315673289183223
32075;2020-05-21;no;Hungary;3641.0;84.6666666666667;3637.199999999999;103.80979827089392
32076;2020-05-21;no;Iceland;1803.0;3605.333333333335;1802.9999999999995;6008.8888888898
32077;2020-05-21;no;India;118226.0;19.1035656539869;118589.19999999998;18.69107784663265
32078;2020-05-21;no;Indonesia;20162.0;23.14805922368948;20077.6;27.591278324070096
32079;2020-05-21;no;Iran;129341.0;53.59406219220489;129213.19999999998;56.47781286601722
32080;2020-05-21;no;Iraq;3877.0;28.100250626566428;3889.5999999999995;29.393844548774087
32081;2020-05-21;no;Ireland;24391.0;347.4142857142859;24408.999999999996;313.55412371133883
32082;2020-05-21;no;Israel;16683.0;1389.1388888888896;16682.199999999997;1173.81220657271
32083;2020-05-21;no;Italy;228006.0;347.9056363172661;228010.79999999993;341.14215686274815
32084;2020-05-21;no;Jamaica;534.0;75.3809523809524;535.3999999999999;98.11111111111153
32085;2020-05-21;no;Japan;16362.0;435.28888888888906;16352.999999999998;526.5247311827803
32086;2020-05-21;no;Jordan;684.0;38.19047619047621;681.8;41.111111111111
32087;2020-05-21;no;Kazakhstan;7234.0;28.92201518288476;7358.399999999999;24.18156996587031
32088;2020-05-21;no;Kenya;1109.0;14.159817351598177;1090.7999999999997;18.685920577617356
32089;2020-05-21;no;Korea, South;11142.0;695.291666666667;11145.799999999997;524.7264150943441
32090;2020-05-21;no;Kosovo;1003.0;132.44444444444449;1001.7999999999998;150.7171717171725
32091;2020-05-21;no;Kuwait;18609.0;19.12953929539296;18593.799999999996;18.597168054530787
32092;2020-05-21;no;Kyrgyzstan;1313.0;36.438095238095244;1308.1999999999998;35.29639889196674
32093;2020-05-21;no;Laos;19.0;inf;18.999999999999996;
32094;2020-05-21;no;Latvia;1025.0;156.56410256410265;1025.7999999999997;172.77966101694983
32095;2020-05-21;no;Lebanon;1024.0;27.990476190476194;1024.3999999999999;29.049853372434004
32096;2020-05-21;no;Lesotho;1.0;inf;1.3999999999999997;
32097;2020-05-21;no;Liberia;240.0;67.71428571428574;242.99999999999994;
32098;2020-05-21;no;Libya;71.0;46.22222222222224;70.99999999999999;
32099;2020-05-21;no;Liechtenstein;82.0;inf;81.99999999999997;
32100;2020-05-21;no;Lithuania;1593.0;101.7634408602151;1590.3999999999996;119.46969696969659
32101;2020-05-21;no;Luxembourg;3980.0;360.878787878788;3975.999999999999;502.26160337552176
32102;2020-05-21;no;MS Zaandam;9.0;inf;8.999999999999998;
32103;2020-05-21;no;Madagascar;405.0;9.299578059071733;407.5999999999999;12.124731182795701
32104;2020-05-21;no;Malawi;72.0;71.00000000000003;75.39999999999998;
32105;2020-05-21;no;Malaysia;7059.0;173.21810699588482;7073.5999999999985;144.24777549623602
32106;2020-05-21;no;Maldives;1216.0;32.37442922374431;1226.3999999999996;30.666666666666725
32107;2020-05-21;no;Mali;947.0;40.27536231884059;952.5999999999999;37.061333333333344
32108;2020-05-21;no;Malta;599.0;38.933333333333344;592.1999999999998;59.41496598639484
32109;2020-05-21;no;Mauritania;173.0;7.063492063492066;174.39999999999998;
32110;2020-05-21;no;Mauritius;332.0;inf;332.0;inf
32111;2020-05-21;no;Mexico;59567.0;21.77194662580604;59777.999999999985;20.701899676728065
32112;2020-05-21;no;Moldova;6704.0;35.891941391941415;6687.5999999999985;39.68959220937306
32113;2020-05-21;no;Monaco;97.0;inf;97.19999999999999;
32114;2020-05-21;no;Mongolia;140.0;inf;140.39999999999998;
32115;2020-05-21;no;Montenegro;324.0;inf;323.99999999999994;inf
32116;2020-05-21;no;Morocco;7211.0;75.76950354609932;7220.999999999998;77.8347889374095
32117;2020-05-21;no;Mozambique;162.0;19.33333333333334;159.2;
32118;2020-05-21;no;Namibia;18.0;16.66666666666667;17.799999999999997;
32119;2020-05-21;no;Nepal;457.0;15.587878787878795;477.19999999999993;10.106976744186046
32120;2020-05-21;no;Netherlands;44700.0;197.18551367331864;44669.59999999999;244.9724669603545
32121;2020-05-21;no;New Zealand;1504.0;3006.666666666667;1503.5999999999997;1502.6000000000001
32122;2020-05-21;no;Nicaragua;279.0;20.98666666666667;268.99999999999994;
32123;2020-05-21;no;Niger;924.0;183.86666666666673;927.5999999999999;137.44278606965082
32124;2020-05-21;no;Nigeria;7016.0;21.782113821138218;6976.199999999998;25.289357959542688
32125;2020-05-21;no;North Macedonia;1898.0;63.22033898305087;1891.3999999999996;73.76548089591583
32126;2020-05-21;no;Norway;8309.0;394.5555555555556;8307.0;481.95348837207274
32127;2020-05-21;no;Oman;6370.0;17.247496423462092;6426.999999999999;17.410786001147454
32128;2020-05-21;no;Pakistan;50694.0;20.111620795107036;50344.19999999999;23.028946070240753
32129;2020-05-21;no;Panama;10116.0;80.21419009370818;10160.8;66.15917107583743
32130;2020-05-21;no;Papua New Guinea;8.0;inf;7.999999999999998;
32131;2020-05-21;no;Paraguay;836.0;237.904761904762;837.1999999999998;72.40935672514635
32132;2020-05-21;no;Peru;108769.0;22.41883839471607;107944.79999999997;25.809687091056677
32133;2020-05-21;no;Philippines;13434.0;53.65447154471546;13394.199999999997;61.50598848965648
32134;2020-05-21;no;Poland;20143.0;45.066666666666684;20139.999999999996;47.697936814958055
32135;2020-05-21;no;Portugal;29912.0;123.61666666666672;29934.999999999993;122.37895026106146
32136;2020-05-21;no;Qatar;38651.0;24.379638752052557;38809.59999999999;23.066352376817004
32137;2020-05-21;no;Romania;17585.0;88.26226734348566;17546.399999999998;104.57801845166425
32138;2020-05-21;no;Russia;317554.0;35.05743863434207;317705.99999999994;34.33804968483501
